topcreditor,topdebtor,creditor,debtor,amount,risk
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ASTBasedFieldDeclarationImpl,ASTBasedFieldDeclarationImpl,5
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ASTBasedMemberDeclarationImpl,ASTBasedDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ASTBasedMemberDeclarationImpl,ASTBasedMemberDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ASTBasedMemberDeclarationImpl,EclipseDeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ASTBasedMethodDeclarationImpl,ASTBasedExecutableDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,BinaryParameterDeclarationImpl,BinaryParameterDeclarationImpl,5
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,BinaryParameterDeclarationImpl,EclipseDeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,BinaryParameterDeclarationImpl,ExecutableDeclarationImpl,4
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ClassDeclarationImpl,ClassDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ClassDeclarationImpl,DeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ClassDeclarationImpl,TypeDeclarationImpl,5
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ConstructorDeclarationImpl,ExecutableDeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,DeclarationImpl,DeclarationImpl,5
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,DeclarationImpl,EclipseDeclarationImpl,3
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,EclipseDeclarationImpl,EclipseDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,EnumDeclarationImpl,TypeDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ExecutableDeclarationImpl,ExecutableDeclarationImpl,4
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ExecutableDeclarationImpl,ExecutableUtil,3
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ExecutableUtil,EclipseDeclarationImpl,7
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ExecutableUtil,EclipseMirrorObject,4
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,ExecutableUtil,ExecutableDeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,FieldDeclarationImpl,FieldDeclarationImpl,7
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,InterfaceDeclarationImpl,TypeDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,MemberDeclarationImpl,DeclarationImpl,3
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,MemberDeclarationImpl,EclipseDeclarationImpl,7
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,MemberDeclarationImpl,MemberDeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,MethodDeclarationImpl,ExecutableDeclarationImpl,3
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,PackageDeclarationImpl,DeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,PackageDeclarationImpl,EclipseDeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,PackageDeclarationImpl,PackageDeclarationImpl,13
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,PackageDeclarationImpl,TypeDeclarationImpl,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,PackageDeclarationImplNoBinding,PackageDeclarationImplNoBinding,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,SourceParameterDeclarationImpl,SourceParameterDeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeDeclarationImpl,DeclarationImpl,3
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeDeclarationImpl,EclipseMirrorObject,6
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeDeclarationImpl,EclipseMirrorType,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeDeclarationImpl,TypeDeclarationImpl,31
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeParameterDeclarationImpl,DeclarationImpl,2
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeParameterDeclarationImpl,EclipseMirrorObject,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeParameterDeclarationImpl,EclipseMirrorType,1
org.eclipse.jdt.apt.core.internal.declaration,org.eclipse.jdt.apt.core.internal.declaration,TypeParameterDeclarationImpl,TypeParameterDeclarationImpl,11
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.env,ArrayTypeImpl,BaseProcessorEnv,1
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.util,ArrayTypeImpl,Factory,2
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.util,WildcardTypeImpl,Factory,4
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.declaration,ArrayTypeImpl,EclipseMirrorObject,3
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.declaration,ArrayTypeImpl,EclipseMirrorType,4
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.declaration,PrimitiveTypeImpl,EclipseMirrorType,2
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.type,ArrayTypeImpl,ArrayTypeImpl,3
org.eclipse.jdt.apt.core.internal.type,org.eclipse.jdt.apt.core.internal.type,PrimitiveTypeImpl,PrimitiveTypeImpl,3
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.util,GeneratedResourceChangeListener,AptConfig,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.util,GeneratedSourceFolderManager,AptConfig,7
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.util,GeneratedFileManager,FileSystemUtil,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.util,GeneratedFileManager,ManyToMany,38
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.util,GeneratedFileMap,ManyToMany,10
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.util,GeneratedSourceFolderManager,FileSystemUtil,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,ClasspathUtil,AptPlugin,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,CompilationUnitHelper,AptPlugin,8
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,GeneratedFileManager,AptPlugin,30
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,GeneratedFileManager,AptProject,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,GeneratedFileMap,AptPlugin,4
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,GeneratedResourceChangeListener,AptPlugin,10
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,GeneratedResourceChangeListener,AptProject,3
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,GeneratedSourceFolderManager,AptPlugin,15
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,GeneratedSourceFolderManager,AptProject,17
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,PostChangeVisitor,AptPlugin,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,PreBuildVisitor,AptPlugin,2
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,PreBuildVisitor,AptProject,2
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,WorkingCopyCleanupListener,AptPlugin,2
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal,WorkingCopyCleanupListener,AptProject,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,ClasspathUtil,ClasspathUtil,2
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,CompilationUnitHelper,CompilationUnitHelper,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedFileManager,CompilationUnitHelper,13
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedFileManager,GeneratedFileManager,39
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedFileManager,GeneratedFileMap,8
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedFileManager,GeneratedPackageFragmentRoot,5
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedFileManager,GeneratedSourceFolderManager,4
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedFileMap,GeneratedFileMap,17
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedPackageFragmentRoot,GeneratedSourceFolderManager,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedResourceChangeListener,GeneratedResourceChangeListener,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedResourceChangeListener,GeneratedSourceFolderManager,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedResourceChangeListener,PreBuildVisitor,2
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedSourceFolderManager,ClasspathUtil,4
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,GeneratedSourceFolderManager,GeneratedSourceFolderManager,16
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,PreBuildVisitor,GeneratedFileManager,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,PreBuildVisitor,GeneratedSourceFolderManager,2
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,PreBuildVisitor,PreBuildVisitor,2
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,WorkingCopyCleanupListener,GeneratedFileManager,1
org.eclipse.jdt.apt.core.internal.generatedfile,org.eclipse.jdt.apt.core.internal.generatedfile,WorkingCopyCleanupListener,WorkingCopyCleanupListener,2
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.apt.core.util,IdeProcessingEnvImpl,AptConfig,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.apt.core.internal,IdeAnnotationProcessorManager,AnnotationProcessorFactoryLoader,2
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.apt.core.internal,IdeAnnotationProcessorManager,IServiceFactory,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.apt.core.internal,IdeProcessingEnvImpl,AptCompilationParticipant,4
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.apt.core.internal,IdeProcessingEnvImpl,AptPlugin,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.apt.core.internal.generatedfile,IdeProcessingEnvImpl,FileGenerationResult,2
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.apt.pluggable.core.dispatch,IdeMessagerImpl,IdeMessagerImpl,3
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.apt.pluggable.core.dispatch,IdeProcessingEnvImpl,IdeAnnotationProcessorManager,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.apt.pluggable.core.dispatch,IdeProcessingEnvImpl,IdeProcessingEnvImpl,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,IdeMessagerImpl,BaseMessagerImpl,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,IdeProcessingEnvImpl,BaseProcessingEnvImpl,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.compiler.apt.model,IdeProcessingEnvImpl,IElementInfo,1
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.apt.pluggable.core,IdeAnnotationProcessorManager,Apt6Plugin,4
org.eclipse.jdt.internal.apt.pluggable.core.dispatch,org.eclipse.jdt.internal.apt.pluggable.core,IdeMessagerImpl,Apt6Plugin,2
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,AnnotationDiscoveryVisitor,AnnotationDiscoveryVisitor,8
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,AnnotationDiscoveryVisitor,BaseProcessingEnvImpl,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BaseAnnotationProcessorManager,BaseProcessingEnvImpl,4
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BaseAnnotationProcessorManager,RoundDispatcher,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BaseAnnotationProcessorManager,RoundEnvImpl,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchAnnotationProcessorManager,BatchAnnotationProcessorManager,2
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchAnnotationProcessorManager,BatchProcessingEnvImpl,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchAnnotationProcessorManager,ProcessorInfo,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchFilerImpl,BaseProcessingEnvImpl,2
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchFilerImpl,BatchFilerImpl,2
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchMessagerImpl,BaseMessagerImpl,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchMessagerImpl,BaseProcessingEnvImpl,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchMessagerImpl,BatchMessagerImpl,3
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,BatchProcessingEnvImpl,BatchProcessingEnvImpl,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,ForwardingOutputStream,HookedJavaFileObject,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,ForwardingWriter,HookedJavaFileObject,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,HookedJavaFileObject,BatchFilerImpl,4
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,RoundDispatcher,IProcessorProvider,3
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,RoundDispatcher,ProcessorInfo,2
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,RoundDispatcher,RoundDispatcher,2
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,RoundEnvImpl,BaseProcessingEnvImpl,3
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.dispatch,RoundEnvImpl,RoundEnvImpl,7
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.model,AnnotationDiscoveryVisitor,ElementImpl,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.model,AnnotationDiscoveryVisitor,Factory,2
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.model,BaseMessagerImpl,AnnotationMemberValue,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.model,RoundEnvImpl,Factory,13
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.util,AnnotationDiscoveryVisitor,ManyToMany,1
org.eclipse.jdt.internal.compiler.apt.dispatch,org.eclipse.jdt.internal.compiler.apt.util,RoundEnvImpl,ManyToMany,6
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,AnnotationMirrorImpl,BaseProcessingEnvImpl,5
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,AnnotationValueImpl,BaseProcessingEnvImpl,4
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,ArrayTypeImpl,BaseProcessingEnvImpl,1
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,DeclaredTypeImpl,BaseProcessingEnvImpl,5
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,ElementImpl,BaseProcessingEnvImpl,6
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,ElementsImpl,BaseProcessingEnvImpl,12
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,ErrorTypeElement,BaseProcessingEnvImpl,4
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,ErrorTypeImpl,BaseProcessingEnvImpl,3
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,ExecutableElementImpl,BaseProcessingEnvImpl,8
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,ExecutableTypeImpl,BaseProcessingEnvImpl,6
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,Factory,BaseProcessingEnvImpl,3
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,PackageElementImpl,BaseProcessingEnvImpl,2
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,TypeElementImpl,BaseProcessingEnvImpl,8
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,TypeMirrorImpl,BaseProcessingEnvImpl,3
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,TypeParameterElementImpl,BaseProcessingEnvImpl,2
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,TypesImpl,BaseProcessingEnvImpl,28
org.eclipse.jdt.internal.compiler.apt.model,org.eclipse.jdt.internal.compiler.apt.dispatch,TypeVariableImpl,BaseProcessingEnvImpl,2
